date,mode,origin,destination,operator,available_seats,tickets_sold,avg_fare_toman,revenue_toman,searches,bookings,cancellations
1404-03-15,Train,Isfahan,Shiraz,Noor,2028,710,1984849,1409242790,1880,753,41
1404-03-15,Train,Isfahan,Shiraz,Bon Rail,2219,777,2020849,1570199673,1963,824,45
1404-03-15,Train,Isfahan,Shiraz,Joopar,2481,868,2056849,1785344932,2226,920,51
1404-04-15,Bus,Tehran,Mashhad,Seir-o-Safar,1607,1172,2273742,2664825624,3302,1242,68
1404-04-15,Bus,Tehran,Mashhad,Iran Peyma,1564,1039,2316222,2406554658,2751,1101,61
1404-04-15,Bus,Tehran,Mashhad,Royal Safar,1712,1297,2358702,3059236494,3277,1375,76
1404-04-15,Bus,Tehran,Mashhad,Ham-o-Safar,1914,1456,2401182,3496120992,3734,1543,85
1404-04-15,Train,Tehran,Mashhad,RAJA,2083,729,3179385,2317771665,2054,773,43
1404-04-15,Train,Tehran,Mashhad,Fadak,2028,710,3238785,2299537350,1880,753,41
1404-04-15,Train,Tehran,Mashhad,Noor,2219,777,3298185,2562689745,1963,824,45
1404-04-15,Train,Tehran,Mashhad,Bon Rail,2481,868,3357585,2914383780,2226,920,51
1404-04-15,Train,Tehran,Mashhad,Joopar,2573,901,3416985,3078703485,2457,955,53
1404-04-15,Train,Tehran,Mashhad,Rail Seir Kosar,2410,844,3476385,2934068940,2417,895,49
1404-04-15,Bus,Tehran,Shiraz,Seir-o-Safar,1607,983,1907631,1875201273,2769,1042,57
1404-04-15,Bus,Tehran,Shiraz,Iran Peyma,1564,879,1943271,1708135209,2328,932,51
1404-04-15,Bus,Tehran,Shiraz,Royal Safar,1712,1183,1978911,2341051713,2989,1254,69
1404-04-15,Bus,Tehran,Shiraz,Ham-o-Safar,1914,1127,2014551,2270398977,2891,1195,66
1404-04-15,Train,Tehran,Shiraz,RAJA,2083,729,2697660,1966594140,2054,773,43
1404-04-15,Train,Tehran,Shiraz,Fadak,2028,710,2748060,1951122600,1880,753,41
1404-04-15,Train,Tehran,Shiraz,Noor,2219,777,2798460,2174403420,1963,824,45
1404-04-15,Train,Tehran,Shiraz,Bon Rail,2481,868,2848860,2472810480,2226,920,51
1404-04-15,Train,Tehran,Shiraz,Joopar,2573,901,2899260,2612233260,2457,955,53
1404-04-15,Bus,Tehran,Isfahan,Seir-o-Safar,1607,867,1449992,1257143064,2442,919,51
1404-04-15,Bus,Tehran,Isfahan,Iran Peyma,1564,920,1477082,1358915440,2436,975,54
1404-04-15,Bus,Tehran,Isfahan,Royal Safar,1712,951,1504172,1430467572,2403,1008,55
1404-04-15,Bus,Tehran,Isfahan,Ham-o-Safar,1914,1275,1531262,1952359050,3270,1352,74
1404-04-15,Train,Tehran,Isfahan,RAJA,2083,729,2095504,1527622416,2054,773,43
1404-04-15,Train,Tehran,Isfahan,Fadak,2028,710,2134654,1515604340,1880,753,41
1404-04-15,Train,Tehran,Isfahan,Noor,2219,777,2173804,1689045708,1963,824,45
1404-04-15,Train,Tehran,Isfahan,Bon Rail,2481,868,2212954,1920844072,2226,920,51
1404-04-15,Train,Tehran,Isfahan,Joopar,2573,901,2252104,2029145704,2457,955,53
1404-04-15,Bus,Tehran,Tabriz,Seir-o-Safar,1607,800,1816103,1452882400,2254,848,47
1404-04-15,Bus,Tehran,Tabriz,Iran Peyma,1564,849,1850033,1570678017,2248,900,50
1404-04-15,Bus,Tehran,Tabriz,Royal Safar,1712,980,1883963,1846283740,2476,1039,57
1404-04-15,Bus,Tehran,Tabriz,Ham-o-Safar,1914,1064,1917893,2040638152,2729,1128,62
1404-04-15,Train,Tehran,Tabriz,RAJA,2083,729,2577229,1878799941,2054,773,43
1404-04-15,Train,Tehran,Tabriz,Fadak,2028,710,2625379,1864019090,1880,753,41
1404-04-15,Train,Tehran,Tabriz,Noor,2219,777,2673529,2077332033,1963,824,45
1404-04-15,Train,Tehran,Tabriz,Bon Rail,2481,868,2721679,2362417372,2226,920,51
1404-04-15,Train,Tehran,Tabriz,Joopar,2573,901,2769829,2495615929,2457,955,53
1404-04-15,Bus,Tehran,Rasht,Seir-o-Safar,1607,842,1230326,1035934492,2372,893,49
1404-04-15,Bus,Tehran,Rasht,Iran Peyma,1564,756,1253312,947503872,2002,801,44
1404-04-15,Bus,Tehran,Rasht,Royal Safar,1712,930,1276298,1186957140,2350,986,54
1404-04-15,Bus,Tehran,Rasht,Ham-o-Safar,1914,1060,1299284,1377241040,2719,1124,62
1404-04-15,Train,Tehran,Rasht,RAJA,2083,729,1806469,1316915901,2054,773,43
1404-04-15,Train,Tehran,Rasht,Fadak,2028,710,1840219,1306555490,1880,753,41
1404-04-15,Train,Tehran,Rasht,Noor,2219,777,1873969,1456073913,1963,824,45
1404-04-15,Train,Tehran,Rasht,Bon Rail,2481,868,1907719,1655900092,2226,920,51
1404-04-15,Train,Tehran,Rasht,Joopar,2573,901,1941469,1749263569,2457,955,53
1404-04-15,Bus,Tehran,Ahvaz,Seir-o-Safar,1607,651,2127298,1384870998,1834,690,38
1404-04-15,Bus,Tehran,Ahvaz,Iran Peyma,1564,798,2167042,1729299516,2113,846,47
1404-04-15,Bus,Tehran,Ahvaz,Royal Safar,1712,784,2206786,1730120224,1981,831,46
1404-04-15,Bus,Tehran,Ahvaz,Ham-o-Safar,1914,1014,2246530,2277981420,2601,1075,59
1404-04-15,Train,Tehran,Ahvaz,RAJA,2083,729,2986695,2177300655,2054,773,43
1404-04-15,Train,Tehran,Ahvaz,Fadak,2028,710,3042495,2160171450,1880,753,41
1404-04-15,Train,Tehran,Ahvaz,Noor,2219,777,3098295,2407375215,1963,824,45
1404-04-15,Train,Tehran,Ahvaz,Bon Rail,2481,868,3154095,2737754460,2226,920,51
1404-04-15,Train,Tehran,Ahvaz,Joopar,2573,901,3209895,2892115395,2457,955,53
1404-04-15,Bus,Tehran,Kerman,Seir-o-Safar,1607,670,2456797,1646053990,1887,710,39
1404-04-15,Bus,Tehran,Kerman,Iran Peyma,1564,548,2502697,1371477956,1451,581,32
1404-04-15,Bus,Tehran,Kerman,Royal Safar,1712,765,2548597,1949676705,1933,811,45
1404-04-15,Bus,Tehran,Kerman,Ham-o-Safar,1914,749,2594497,1943278253,1921,794,44
1404-04-15,Train,Tehran,Kerman,RAJA,2083,729,3420247,2493360063,2054,773,43
1404-04-15,Train,Tehran,Kerman,Fadak,2028,710,3484147,2473744370,1880,753,41
1404-04-15,Train,Tehran,Kerman,Noor,2219,777,3548047,2756832519,1963,824,45
1404-04-15,Train,Tehran,Kerman,Bon Rail,2481,868,3611947,3135169996,2226,920,51
1404-04-15,Train,Tehran,Kerman,Joopar,2573,901,3675847,3311938147,2457,955,53
1404-04-15,Bus,Tehran,Qom,Seir-o-Safar,1607,881,955742,842008702,2482,934,51
1404-04-15,Bus,Tehran,Qom,Iran Peyma,1564,1104,973598,1074852192,2924,1170,64
1404-04-15,Bus,Tehran,Qom,Royal Safar,1712,1011,991454,1002359994,2555,1072,59
1404-04-15,Bus,Tehran,Qom,Ham-o-Safar,1914,1455,1009310,1468546050,3732,1542,85
1404-04-15,Train,Tehran,Qom,RAJA,2083,729,1445175,1053532575,2054,773,43
1404-04-15,Train,Tehran,Qom,Fadak,2028,710,1472175,1045244250,1880,753,41
1404-04-15,Train,Tehran,Qom,Noor,2219,777,1499175,1164858975,1963,824,45
1404-04-15,Train,Tehran,Qom,Bon Rail,2481,868,1526175,1324719900,2226,920,51
1404-04-15,Train,Tehran,Qom,Joopar,2573,901,1553175,1399410675,2457,955,53
1404-04-15,Bus,Mashhad,Isfahan,Seir-o-Safar,1607,617,2365270,1459371590,1738,654,36
1404-04-15,Bus,Mashhad,Isfahan,Iran Peyma,1564,547,2409460,1317974620,1449,580,32
1404-04-15,Bus,Mashhad,Isfahan,Royal Safar,1712,734,2453650,1800979100,1855,778,43
1404-04-15,Bus,Mashhad,Isfahan,Ham-o-Safar,1914,687,2497840,1716016080,1762,728,40
1404-04-15,Train,Mashhad,Isfahan,RAJA,2083,729,3299816,2405565864,2054,773,43
1404-04-15,Train,Mashhad,Isfahan,Fadak,2028,710,3361466,2386640860,1880,753,41
1404-04-15,Train,Mashhad,Isfahan,Noor,2219,777,3423116,2659761132,1963,824,45
1404-04-15,Train,Mashhad,Isfahan,Bon Rail,2481,868,3484766,3024776888,2226,920,51
1404-04-15,Train,Mashhad,Isfahan,Joopar,2573,901,3546416,3195320816,2457,955,53
1404-04-15,Bus,Mashhad,Shiraz,Seir-o-Safar,1607,562,2731381,1535036122,1583,596,33
1404-04-15,Bus,Mashhad,Shiraz,Iran Peyma,1564,547,2782411,1521978817,1449,580,32
1404-04-15,Bus,Mashhad,Shiraz,Royal Safar,1712,599,2833441,1697231159,1514,635,35
1404-04-15,Bus,Mashhad,Shiraz,Ham-o-Safar,1914,715,2884471,2062396765,1834,758,42
1404-04-15,Train,Mashhad,Shiraz,RAJA,2083,729,3781541,2756743389,2054,773,43
1404-04-15,Train,Mashhad,Shiraz,Fadak,2028,710,3852191,2735055610,1880,753,41
1404-04-15,Train,Mashhad,Shiraz,Noor,2219,777,3922841,3048047457,1963,824,45
1404-04-15,Train,Mashhad,Shiraz,Bon Rail,2481,868,3993491,3466350188,2226,920,51
1404-04-15,Train,Mashhad,Shiraz,Joopar,2573,901,4064141,3661791041,2457,955,53
1404-04-15,Bus,Mashhad,Ahvaz,Seir-o-Safar,1607,562,2822908,1586474296,1583,596,33
1404-04-15,Bus,Mashhad,Ahvaz,Iran Peyma,1564,547,2875648,1572979456,1449,580,32
1404-04-15,Bus,Mashhad,Ahvaz,Royal Safar,1712,599,2928388,1754104412,1514,635,35
1404-04-15,Bus,Mashhad,Ahvaz,Ham-o-Safar,1914,670,2981128,1997355760,1718,710,39
1404-04-15,Train,Mashhad,Ahvaz,RAJA,2083,729,3901972,2844537588,2054,773,43
1404-04-15,Train,Mashhad,Ahvaz,Fadak,2028,710,3974872,2822159120,1880,753,41
1404-04-15,Train,Mashhad,Ahvaz,Noor,2219,777,4047772,3145118844,1963,824,45
1404-04-15,Train,Mashhad,Ahvaz,Bon Rail,2481,868,4120672,3576743296,2226,920,51
1404-04-15,Train,Mashhad,Ahvaz,Joopar,2573,901,4193572,3778408372,2457,955,53
1404-04-15,Bus,Isfahan,Shiraz,Seir-o-Safar,1607,711,1321853,939837483,2003,754,41
1404-04-15,Bus,Isfahan,Shiraz,Iran Peyma,1564,674,1346549,907574026,1785,714,39
1404-04-15,Bus,Isfahan,Shiraz,Royal Safar,1712,781,1371245,1070942345,1974,828,46
1404-04-15,Bus,Isfahan,Shiraz,Ham-o-Safar,1914,945,1395941,1319164245,2424,1002,55
1404-04-15,Train,Isfahan,Shiraz,RAJA,2083,729,1926900,1404710100,2054,773,43
1404-04-15,Train,Isfahan,Shiraz,Fadak,2028,710,1962900,1393659000,1880,753,41
1404-04-15,Train,Isfahan,Shiraz,Noor,2219,777,1998900,1553145300,1963,824,45
1404-04-15,Train,Isfahan,Shiraz,Bon Rail,2481,868,2034900,1766293200,2226,920,51
1404-04-15,Train,Isfahan,Shiraz,Joopar,2573,901,2070900,1865880900,2457,955,53
1404-05-15,Bus,Tehran,Mashhad,Seir-o-Safar,1564,892,2276772,2030880624,2362,946,52
1404-05-15,Bus,Tehran,Mashhad,Iran Peyma,1712,1182,2319252,2741355864,2987,1253,69
1404-05-15,Bus,Tehran,Mashhad,Royal Safar,1914,1247,2361732,2945079804,3198,1322,73
1404-05-15,Bus,Tehran,Mashhad,Ham-o-Safar,1985,1411,2404212,3392343132,3848,1496,82
1404-05-15,Train,Tehran,Mashhad,RAJA,2028,710,3183622,2260371620,1880,753,41
1404-05-15,Train,Tehran,Mashhad,Fadak,2219,777,3243022,2519828094,1963,824,45
1404-05-15,Train,Tehran,Mashhad,Noor,2481,868,3302422,2866502296,2226,920,51
1404-05-15,Train,Tehran,Mashhad,Bon Rail,2573,901,3361822,3029001622,2457,955,53
1404-05-15,Train,Tehran,Mashhad,Joopar,2410,844,3421222,2887511368,2417,895,49
1404-05-15,Train,Tehran,Mashhad,Rail Seir Kosar,2143,750,3480622,2610466500,2138,795,44
1404-05-15,Bus,Tehran,Shiraz,Seir-o-Safar,1564,800,1910173,1528138400,2119,848,47
1404-05-15,Bus,Tehran,Shiraz,Iran Peyma,1712,1025,1945813,1994458325,2590,1087,60
1404-05-15,Bus,Tehran,Shiraz,Royal Safar,1914,1016,1981453,2013156248,2606,1077,59
1404-05-15,Bus,Tehran,Shiraz,Ham-o-Safar,1985,1327,2017093,2676682411,3619,1407,77
1404-05-15,Train,Tehran,Shiraz,RAJA,2028,710,2701255,1917891050,1880,753,41
1404-05-15,Train,Tehran,Shiraz,Fadak,2219,777,2751655,2138035935,1963,824,45
1404-05-15,Train,Tehran,Shiraz,Noor,2481,868,2802055,2432183740,2226,920,51
1404-05-15,Train,Tehran,Shiraz,Bon Rail,2573,901,2852455,2570061955,2457,955,53
1404-05-15,Train,Tehran,Shiraz,Joopar,2410,844,2902855,2450009620,2417,895,49
1404-05-15,Bus,Tehran,Isfahan,Seir-o-Safar,1564,786,1451925,1141213050,2081,833,46
1404-05-15,Bus,Tehran,Isfahan,Iran Peyma,1712,869,1479015,1285264035,2196,921,51
1404-05-15,Bus,Tehran,Isfahan,Royal Safar,1914,1102,1506105,1659727710,2826,1168,64
1404-05-15,Bus,Tehran,Isfahan,Ham-o-Safar,1985,1037,1533195,1589923215,2828,1099,60
1404-05-15,Train,Tehran,Isfahan,RAJA,2028,710,2098296,1489790160,1880,753,41
1404-05-15,Train,Tehran,Isfahan,Fadak,2219,777,2137446,1660795542,1963,824,45
1404-05-15,Train,Tehran,Isfahan,Noor,2481,868,2176596,1889285328,2226,920,51
1404-05-15,Train,Tehran,Isfahan,Bon Rail,2573,901,2215746,1996387146,2457,955,53
1404-05-15,Train,Tehran,Isfahan,Joopar,2410,844,2254896,1903132224,2417,895,49
1404-05-15,Bus,Tehran,Tabriz,Seir-o-Safar,1564,775,1818524,1409356100,2052,822,45
1404-05-15,Bus,Tehran,Tabriz,Iran Peyma,1712,838,1852454,1552356452,2118,888,49
1404-05-15,Bus,Tehran,Tabriz,Royal Safar,1914,975,1886384,1839224400,2501,1034,57
1404-05-15,Bus,Tehran,Tabriz,Ham-o-Safar,1985,1112,1920314,2135389168,3032,1179,65
1404-05-15,Train,Tehran,Tabriz,RAJA,2028,710,2580663,1832270730,1880,753,41
1404-05-15,Train,Tehran,Tabriz,Fadak,2219,777,2628813,2042587701,1963,824,45
1404-05-15,Train,Tehran,Tabriz,Noor,2481,868,2676963,2323603884,2226,920,51
1404-05-15,Train,Tehran,Tabriz,Bon Rail,2573,901,2725113,2455326813,2457,955,53
1404-05-15,Train,Tehran,Tabriz,Joopar,2410,844,2773263,2340633972,2417,895,49
1404-05-15,Bus,Tehran,Rasht,Seir-o-Safar,1564,648,1231965,798313320,1716,687,38
1404-05-15,Bus,Tehran,Rasht,Iran Peyma,1712,849,1254951,1065453399,2145,900,50
1404-05-15,Bus,Tehran,Rasht,Royal Safar,1914,907,1277937,1159088859,2326,961,53
1404-05-15,Bus,Tehran,Rasht,Ham-o-Safar,1985,1011,1300923,1315233153,2757,1072,59
1404-05-15,Train,Tehran,Rasht,RAJA,2028,710,1808876,1284301960,1880,753,41
1404-05-15,Train,Tehran,Rasht,Fadak,2219,777,1842626,1431720402,1963,824,45
1404-05-15,Train,Tehran,Rasht,Noor,2481,868,1876376,1628694368,2226,920,51
1404-05-15,Train,Tehran,Rasht,Bon Rail,2573,901,1910126,1721023526,2457,955,53
1404-05-15,Train,Tehran,Rasht,Joopar,2410,844,1943876,1640631344,2417,895,49
1404-05-15,Bus,Tehran,Ahvaz,Seir-o-Safar,1564,716,2130133,1525175228,1896,759,42
1404-05-15,Bus,Tehran,Ahvaz,Iran Peyma,1712,675,2169877,1464666975,1706,716,39
1404-05-15,Bus,Tehran,Ahvaz,Royal Safar,1914,924,2209621,2041689804,2370,979,54
1404-05-15,Bus,Tehran,Ahvaz,Ham-o-Safar,1985,889,2249365,1999685485,2424,942,52
1404-05-15,Train,Tehran,Ahvaz,RAJA,2028,710,2990675,2123379250,1880,753,41
1404-05-15,Train,Tehran,Ahvaz,Fadak,2219,777,3046475,2367111075,1963,824,45
1404-05-15,Train,Tehran,Ahvaz,Noor,2481,868,3102275,2692774700,2226,920,51
1404-05-15,Train,Tehran,Ahvaz,Bon Rail,2573,901,3158075,2845425575,2457,955,53
1404-05-15,Train,Tehran,Ahvaz,Joopar,2410,844,3213875,2712510500,2417,895,49
1404-05-15,Bus,Tehran,Kerman,Seir-o-Safar,1564,547,2460072,1345659384,1449,580,32
1404-05-15,Bus,Tehran,Kerman,Iran Peyma,1712,684,2505972,1714084848,1728,725,40
1404-05-15,Bus,Tehran,Kerman,Royal Safar,1914,670,2551872,1709754240,1718,710,39
1404-05-15,Bus,Tehran,Kerman,Ham-o-Safar,1985,840,2597772,2182128480,2291,890,49
1404-05-15,Train,Tehran,Kerman,RAJA,2028,710,3424806,2431612260,1880,753,41
1404-05-15,Train,Tehran,Kerman,Fadak,2219,777,3488706,2710724562,1963,824,45
1404-05-15,Train,Tehran,Kerman,Noor,2481,868,3552606,3083662008,2226,920,51
1404-05-15,Train,Tehran,Kerman,Bon Rail,2573,901,3616506,3258471906,2457,955,53
1404-05-15,Train,Tehran,Kerman,Joopar,2410,844,3680406,3106262664,2417,895,49
1404-05-15,Bus,Tehran,Qom,Seir-o-Safar,1564,966,957016,924477456,2558,1024,56
1404-05-15,Bus,Tehran,Qom,Iran Peyma,1712,896,974872,873485312,2264,950,52
1404-05-15,Bus,Tehran,Qom,Royal Safar,1914,1298,992728,1288560944,3329,1376,76
1404-05-15,Bus,Tehran,Qom,Ham-o-Safar,1985,1130,1010584,1141959920,3081,1198,66
1404-05-15,Train,Tehran,Qom,RAJA,2028,710,1447101,1027441710,1880,753,41
1404-05-15,Train,Tehran,Qom,Fadak,2219,777,1474101,1145376477,1963,824,45
1404-05-15,Train,Tehran,Qom,Noor,2481,868,1501101,1302955668,2226,920,51
1404-05-15,Train,Tehran,Qom,Bon Rail,2573,901,1528101,1376819001,2457,955,53
1404-05-15,Train,Tehran,Qom,Joopar,2410,844,1555101,1312505244,2417,895,49
1404-05-15,Bus,Mashhad,Isfahan,Seir-o-Safar,1564,547,2368422,1295526834,1449,580,32
1404-05-15,Bus,Mashhad,Isfahan,Iran Peyma,1712,640,2412612,1544071680,1617,678,37
1404-05-15,Bus,Mashhad,Isfahan,Royal Safar,1914,670,2456802,1646057340,1718,710,39
1404-05-15,Bus,Mashhad,Isfahan,Ham-o-Safar,1985,818,2500992,2045811456,2231,867,48
1404-05-15,Train,Mashhad,Isfahan,RAJA,2028,710,3304214,2345991940,1880,753,41
1404-05-15,Train,Mashhad,Isfahan,Fadak,2219,777,3365864,2615276328,1963,824,45
1404-05-15,Train,Mashhad,Isfahan,Noor,2481,868,3427514,2975082152,2226,920,51
1404-05-15,Train,Mashhad,Isfahan,Bon Rail,2573,901,3489164,3143736764,2457,955,53
1404-05-15,Train,Mashhad,Isfahan,Joopar,2410,844,3550814,2996887016,2417,895,49
1404-05-15,Bus,Mashhad,Shiraz,Seir-o-Safar,1564,547,2735021,1496056487,1449,580,32
1404-05-15,Bus,Mashhad,Shiraz,Iran Peyma,1712,599,2786051,1668844549,1514,635,35
1404-05-15,Bus,Mashhad,Shiraz,Royal Safar,1914,670,2837081,1900844270,1718,710,39
1404-05-15,Bus,Mashhad,Shiraz,Ham-o-Safar,1985,695,2888111,2007237145,1895,737,41
1404-05-15,Train,Mashhad,Shiraz,RAJA,2028,710,3786581,2688472510,1880,753,41
1404-05-15,Train,Mashhad,Shiraz,Fadak,2219,777,3857231,2997068487,1963,824,45
1404-05-15,Train,Mashhad,Shiraz,Noor,2481,868,3927881,3409400708,2226,920,51
1404-05-15,Train,Mashhad,Shiraz,Bon Rail,2573,901,3998531,3602676431,2457,955,53
1404-05-15,Train,Mashhad,Shiraz,Joopar,2410,844,4069181,3434388764,2417,895,49
1404-05-15,Bus,Mashhad,Ahvaz,Seir-o-Safar,1564,547,2826670,1546188490,1449,580,32
1404-05-15,Bus,Mashhad,Ahvaz,Iran Peyma,1712,599,2879410,1724766590,1514,635,35
1404-05-15,Bus,Mashhad,Ahvaz,Royal Safar,1914,670,2932150,1964540500,1718,710,39
1404-05-15,Bus,Mashhad,Ahvaz,Ham-o-Safar,1985,695,2984890,2074498550,1895,737,41
1404-05-15,Train,Mashhad,Ahvaz,RAJA,2028,710,3907173,2774092830,1880,753,41
1404-05-15,Train,Mashhad,Ahvaz,Fadak,2219,777,3980073,3092516721,1963,824,45
1404-05-15,Train,Mashhad,Ahvaz,Noor,2481,868,4052973,3517980564,2226,920,51
1404-05-15,Train,Mashhad,Ahvaz,Bon Rail,2573,901,4125873,3717411573,2457,955,53
1404-05-15,Train,Mashhad,Ahvaz,Joopar,2410,844,4198773,3543764412,2417,895,49
1404-05-15,Bus,Isfahan,Shiraz,Seir-o-Safar,1564,576,1323615,762402240,1525,611,34
1404-05-15,Bus,Isfahan,Shiraz,Iran Peyma,1712,714,1348311,962694054,1804,757,42
1404-05-15,Bus,Isfahan,Shiraz,Royal Safar,1914,810,1373007,1112135670,2078,859,47
1404-05-15,Bus,Isfahan,Shiraz,Ham-o-Safar,1985,848,1397703,1185252144,2312,899,49
1404-05-15,Train,Isfahan,Shiraz,RAJA,2028,710,1929468,1369922280,1880,753,41
1404-05-15,Train,Isfahan,Shiraz,Fadak,2219,777,1965468,1527168636,1963,824,45
1404-05-15,Train,Isfahan,Shiraz,Noor,2481,868,2001468,1737274224,2226,920,51
1404-05-15,Train,Isfahan,Shiraz,Bon Rail,2573,901,2037468,1835758668,2457,955,53
1404-05-15,Train,Isfahan,Shiraz,Joopar,2410,844,2073468,1750006992,2417,895,49
1404-06-15,Bus,Tehran,Mashhad,Seir-o-Safar,1712,1134,2265511,2569089474,2866,1202,66
1404-06-15,Bus,Tehran,Mashhad,Iran Peyma,1914,1135,2307991,2619569785,2911,1203,66
1404-06-15,Bus,Tehran,Mashhad,Royal Safar,1985,1371,2350471,3222495741,3739,1453,80
1404-06-15,Bus,Tehran,Mashhad,Ham-o-Safar,1859,1261,2392951,3017511211,3612,1337,74
1404-06-15,Train,Tehran,Mashhad,RAJA,2219,777,3167875,2461438875,1963,824,45
1404-06-15,Train,Tehran,Mashhad,Fadak,2481,868,3227275,2801274700,2226,920,51
1404-06-15,Train,Tehran,Mashhad,Noor,2573,901,3286675,2961294175,2457,955,53
1404-06-15,Train,Tehran,Mashhad,Bon Rail,2410,844,3346075,2824087300,2417,895,49
1404-06-15,Train,Tehran,Mashhad,Joopar,2143,750,3405475,2554106250,2138,795,44
1404-06-15,Train,Tehran,Mashhad,Rail Seir Kosar,2016,706,3464875,2446201750,1905,748,41
1404-06-15,Bus,Tehran,Shiraz,Seir-o-Safar,1712,935,1900725,1777177875,2363,991,55
1404-06-15,Bus,Tehran,Shiraz,Iran Peyma,1914,980,1936365,1897637700,2514,1039,57
1404-06-15,Bus,Tehran,Shiraz,Royal Safar,1985,1229,1972005,2423594145,3351,1303,72
1404-06-15,Bus,Tehran,Shiraz,Ham-o-Safar,1859,992,2007645,1991583840,2841,1052,58
1404-06-15,Train,Tehran,Shiraz,RAJA,2219,777,2687894,2088493638,1963,824,45
1404-06-15,Train,Tehran,Shiraz,Fadak,2481,868,2738294,2376839192,2226,920,51
1404-06-15,Train,Tehran,Shiraz,Noor,2573,901,2788694,2512613294,2457,955,53
1404-06-15,Train,Tehran,Shiraz,Bon Rail,2410,844,2839094,2396195336,2417,895,49
1404-06-15,Train,Tehran,Shiraz,Joopar,2143,750,2889494,2167120500,2138,795,44
1404-06-15,Bus,Tehran,Isfahan,Seir-o-Safar,1712,844,1444743,1219363092,2133,895,49
1404-06-15,Bus,Tehran,Isfahan,Iran Peyma,1914,1005,1471833,1479192165,2578,1065,59
1404-06-15,Bus,Tehran,Isfahan,Royal Safar,1985,1005,1498923,1506417615,2741,1065,59
1404-06-15,Bus,Tehran,Isfahan,Ham-o-Safar,1859,1108,1526013,1690822404,3174,1174,65
1404-06-15,Train,Tehran,Isfahan,RAJA,2219,777,2087918,1622312286,1963,824,45
1404-06-15,Train,Tehran,Isfahan,Fadak,2481,868,2127068,1846295024,2226,920,51
1404-06-15,Train,Tehran,Isfahan,Noor,2573,901,2166218,1951762418,2457,955,53
1404-06-15,Train,Tehran,Isfahan,Bon Rail,2410,844,2205368,1861330592,2417,895,49
1404-06-15,Train,Tehran,Isfahan,Joopar,2143,750,2244518,1683388500,2138,795,44
1404-06-15,Bus,Tehran,Tabriz,Seir-o-Safar,1712,760,1809529,1375242040,1920,806,44
1404-06-15,Bus,Tehran,Tabriz,Iran Peyma,1914,948,1843459,1747599132,2431,1005,55
1404-06-15,Bus,Tehran,Tabriz,Royal Safar,1985,1013,1877389,1901795057,2762,1074,59
1404-06-15,Bus,Tehran,Tabriz,Ham-o-Safar,1859,943,1911319,1802373817,2701,1000,55
1404-06-15,Train,Tehran,Tabriz,RAJA,2219,777,2567899,1995257523,1963,824,45
1404-06-15,Train,Tehran,Tabriz,Fadak,2481,868,2616049,2270730532,2226,920,51
1404-06-15,Train,Tehran,Tabriz,Noor,2573,901,2664199,2400443299,2457,955,53
1404-06-15,Train,Tehran,Tabriz,Bon Rail,2410,844,2712349,2289222556,2417,895,49
1404-06-15,Train,Tehran,Tabriz,Joopar,2143,750,2760499,2070374250,2138,795,44
1404-06-15,Bus,Tehran,Rasht,Seir-o-Safar,1712,816,1225872,1000311552,2062,865,48
1404-06-15,Bus,Tehran,Rasht,Iran Peyma,1914,825,1248858,1030307850,2116,875,48
1404-06-15,Bus,Tehran,Rasht,Royal Safar,1985,984,1271844,1251494496,2683,1043,57
1404-06-15,Bus,Tehran,Rasht,Ham-o-Safar,1859,917,1294830,1187359110,2627,972,53
1404-06-15,Train,Tehran,Rasht,RAJA,2219,777,1799929,1398544833,1963,824,45
1404-06-15,Train,Tehran,Rasht,Fadak,2481,868,1833679,1591633372,2226,920,51
1404-06-15,Train,Tehran,Rasht,Noor,2573,901,1867429,1682553529,2457,955,53
1404-06-15,Train,Tehran,Rasht,Bon Rail,2410,844,1901179,1604595076,2417,895,49
1404-06-15,Train,Tehran,Rasht,Joopar,2143,750,1934929,1451196750,2138,795,44
1404-06-15,Bus,Tehran,Ahvaz,Seir-o-Safar,1712,623,2119596,1320508308,1574,660,36
1404-06-15,Bus,Tehran,Ahvaz,Iran Peyma,1914,886,2159340,1913175240,2272,939,52
1404-06-15,Bus,Tehran,Ahvaz,Royal Safar,1985,812,2199084,1785656208,2214,861,47
1404-06-15,Bus,Tehran,Ahvaz,Ham-o-Safar,1859,897,2238828,2008228716,2569,951,52
1404-06-15,Train,Tehran,Ahvaz,RAJA,2219,777,2975883,2312261091,1963,824,45
1404-06-15,Train,Tehran,Ahvaz,Fadak,2481,868,3031683,2631500844,2226,920,51
1404-06-15,Train,Tehran,Ahvaz,Noor,2573,901,3087483,2781822183,2457,955,53
1404-06-15,Train,Tehran,Ahvaz,Bon Rail,2410,844,3143283,2652930852,2417,895,49
1404-06-15,Train,Tehran,Ahvaz,Joopar,2143,750,3199083,2399312250,2138,795,44
1404-06-15,Bus,Tehran,Kerman,Seir-o-Safar,1712,643,2447904,1574002272,1625,682,38
1404-06-15,Bus,Tehran,Kerman,Iran Peyma,1914,670,2493804,1670848680,1718,710,39
1404-06-15,Bus,Tehran,Kerman,Royal Safar,1985,804,2539704,2041922016,2192,852,47
1404-06-15,Bus,Tehran,Kerman,Ham-o-Safar,1859,651,2585604,1683228204,1865,690,38
1404-06-15,Train,Tehran,Kerman,RAJA,2219,777,3407866,2647911882,1963,824,45
